,return_id,sku_id,date,return_qty,reason,location
448,R00449,SKU023,2024-01-07,2,Damaged,Mumbai
449,R00450,SKU023,2024-01-07,1,Wrong Item,Hyderabad
450,R00451,SKU023,2024-01-07,1,Other,Mumbai
451,R00452,SKU023,2024-01-07,3,Damaged,Delhi
452,R00453,SKU023,2024-01-07,2,Damaged,Chennai
453,R00454,SKU023,2024-01-07,3,Other,Hyderabad
454,R00455,SKU023,2024-01-07,2,Late Delivery,Chennai
455,R00456,SKU023,2024-01-07,1,Other,Chennai
456,R00457,SKU023,2024-01-07,3,Late Delivery,Mumbai
457,R00458,SKU023,2024-01-07,1,Damaged,Hyderabad
458,R00459,SKU023,2024-01-07,2,Late Delivery,Mumbai
459,R00460,SKU023,2024-01-07,2,Damaged,Chennai
460,R00461,SKU023,2024-01-07,3,Damaged,Delhi
461,R00462,SKU023,2024-01-07,3,Wrong Item,Mumbai
462,R00463,SKU024,2024-01-07,3,Damaged,Hyderabad
463,R00464,SKU024,2024-01-07,3,Wrong Item,Hyderabad
464,R00465,SKU024,2024-01-07,1,Wrong Item,Bangalore
465,R00466,SKU024,2024-01-07,3,Wrong Item,Hyderabad
466,R00467,SKU024,2024-01-07,3,Other,Mumbai
467,R00468,SKU024,2024-01-07,3,Other,Hyderabad
468,R00469,SKU024,2024-01-07,1,Wrong Item,Mumbai
469,R00470,SKU024,2024-01-07,2,Other,Hyderabad
470,R00471,SKU024,2024-01-07,3,Other,Mumbai
471,R00472,SKU024,2024-01-07,3,Late Delivery,Chennai
472,R00473,SKU024,2024-01-07,2,Wrong Item,Bangalore
473,R00474,SKU025,2024-01-07,2,Wrong Item,Hyderabad
474,R00475,SKU025,2024-01-07,2,Wrong Item,Delhi
475,R00476,SKU025,2024-01-07,3,Wrong Item,Delhi
476,R00477,SKU025,2024-01-07,1,Late Delivery,Bangalore
477,R00478,SKU025,2024-01-07,2,Late Delivery,Chennai
478,R00479,SKU025,2024-01-07,1,Wrong Item,Hyderabad
479,R00480,SKU025,2024-01-07,1,Other,Chennai
480,R00481,SKU025,2024-01-07,1,Late Delivery,Delhi
481,R00482,SKU025,2024-01-07,3,Other,Bangalore
482,R00483,SKU025,2024-01-07,3,Damaged,Hyderabad
483,R00484,SKU025,2024-01-07,3,Damaged,Chennai
484,R00485,SKU025,2024-01-07,1,Wrong Item,Delhi
485,R00486,SKU025,2024-01-07,2,Late Delivery,Hyderabad
486,R00487,SKU025,2024-01-07,3,Wrong Item,Bangalore
487,R00488,SKU025,2024-01-07,1,Late Delivery,Mumbai
488,R00489,SKU025,2024-01-07,1,Wrong Item,Chennai
489,R00490,SKU026,2024-01-07,2,Wrong Item,Chennai
490,R00491,SKU026,2024-01-07,2,Damaged,Hyderabad
491,R00492,SKU026,2024-01-07,1,Late Delivery,Delhi
492,R00493,SKU026,2024-01-07,2,Late Delivery,Mumbai
493,R00494,SKU026,2024-01-07,1,Late Delivery,Bangalore
494,R00495,SKU026,2024-01-07,3,Late Delivery,Delhi
495,R00496,SKU026,2024-01-07,3,Damaged,Chennai
496,R00497,SKU026,2024-01-07,3,Late Delivery,Hyderabad
497,R00498,SKU026,2024-01-07,2,Damaged,Delhi
498,R00499,SKU026,2024-01-07,1,Other,Chennai
499,R00500,SKU026,2024-01-07,2,Late Delivery,Delhi
500,R00501,SKU026,2024-01-07,2,Wrong Item,Delhi
501,R00502,SKU026,2024-01-07,2,Damaged,Delhi
502,R00503,SKU026,2024-01-07,3,Damaged,Chennai
503,R00504,SKU026,2024-01-07,1,Late Delivery,Chennai
504,R00505,SKU026,2024-01-07,1,Damaged,Hyderabad
505,R00506,SKU026,2024-01-07,2,Late Delivery,Hyderabad
506,R00507,SKU026,2024-01-07,2,Other,Chennai
507,R00508,SKU026,2024-01-07,3,Damaged,Hyderabad
508,R00509,SKU026,2024-01-07,2,Wrong Item,Mumbai
509,R00510,SKU027,2024-01-07,3,Damaged,Hyderabad
510,R00511,SKU027,2024-01-07,2,Wrong Item,Chennai
511,R00512,SKU027,2024-01-07,3,Late Delivery,Mumbai
512,R00513,SKU027,2024-01-07,2,Wrong Item,Mumbai
513,R00514,SKU027,2024-01-07,1,Late Delivery,Chennai
514,R00515,SKU027,2024-01-07,3,Wrong Item,Chennai
515,R00516,SKU027,2024-01-07,3,Other,Hyderabad
516,R00517,SKU027,2024-01-07,1,Late Delivery,Mumbai
517,R00518,SKU027,2024-01-07,2,Late Delivery,Chennai
518,R00519,SKU027,2024-01-07,3,Damaged,Chennai
519,R00520,SKU027,2024-01-07,2,Wrong Item,Chennai
520,R00521,SKU027,2024-01-07,3,Late Delivery,Chennai
521,R00522,SKU027,2024-01-07,2,Damaged,Delhi
522,R00523,SKU027,2024-01-07,2,Damaged,Delhi
523,R00524,SKU027,2024-01-07,1,Other,Hyderabad
524,R00525,SKU027,2024-01-07,2,Other,Chennai
525,R00526,SKU027,2024-01-07,3,Damaged,Bangalore
526,R00527,SKU028,2024-01-07,3,Late Delivery,Mumbai
527,R00528,SKU028,2024-01-07,1,Late Delivery,Chennai
528,R00529,SKU028,2024-01-07,2,Late Delivery,Delhi
529,R00530,SKU028,2024-01-07,1,Late Delivery,Delhi
530,R00531,SKU028,2024-01-07,2,Other,Delhi
531,R00532,SKU028,2024-01-07,3,Late Delivery,Delhi
532,R00533,SKU028,2024-01-07,3,Late Delivery,Hyderabad
533,R00534,SKU028,2024-01-07,1,Wrong Item,Delhi
534,R00535,SKU028,2024-01-07,2,Late Delivery,Chennai
535,R00536,SKU028,2024-01-07,2,Damaged,Chennai
536,R00537,SKU028,2024-01-07,2,Wrong Item,Bangalore
537,R00538,SKU028,2024-01-07,2,Wrong Item,Hyderabad
538,R00539,SKU028,2024-01-07,2,Wrong Item,Delhi
539,R00540,SKU028,2024-01-07,3,Other,Hyderabad
540,R00541,SKU028,2024-01-07,3,Other,Delhi
541,R00542,SKU028,2024-01-07,2,Damaged,Hyderabad
542,R00543,SKU028,2024-01-07,2,Damaged,Hyderabad
543,R00544,SKU028,2024-01-07,1,Other,Delhi
544,R00545,SKU028,2024-01-07,2,Wrong Item,Delhi
545,R00546,SKU029,2024-01-07,3,Late Delivery,Delhi
546,R00547,SKU029,2024-01-07,2,Late Delivery,Delhi
547,R00548,SKU029,2024-01-07,2,Late Delivery,Bangalore
548,R00549,SKU029,2024-01-07,2,Other,Mumbai
549,R00550,SKU029,2024-01-07,2,Damaged,Mumbai
550,R00551,SKU029,2024-01-07,1,Other,Chennai
551,R00552,SKU029,2024-01-07,1,Damaged,Hyderabad
552,R00553,SKU029,2024-01-07,2,Late Delivery,Hyderabad
553,R00554,SKU029,2024-01-07,2,Wrong Item,Mumbai
554,R00555,SKU029,2024-01-07,3,Late Delivery,Delhi
555,R00556,SKU029,2024-01-07,2,Late Delivery,Bangalore
556,R00557,SKU029,2024-01-07,3,Other,Delhi
557,R00558,SKU029,2024-01-07,1,Damaged,Delhi
558,R00559,SKU030,2024-01-07,2,Damaged,Delhi
559,R00560,SKU030,2024-01-07,3,Damaged,Mumbai
560,R00561,SKU030,2024-01-07,2,Damaged,Delhi
561,R00562,SKU030,2024-01-07,1,Damaged,Bangalore
562,R00563,SKU030,2024-01-07,1,Wrong Item,Chennai
563,R00564,SKU030,2024-01-07,1,Late Delivery,Bangalore
564,R00565,SKU030,2024-01-07,3,Other,Delhi
565,R00566,SKU030,2024-01-07,1,Wrong Item,Chennai
566,R00567,SKU030,2024-01-07,1,Damaged,Mumbai
567,R00568,SKU030,2024-01-07,2,Late Delivery,Bangalore
568,R00569,SKU030,2024-01-07,3,Damaged,Chennai
569,R00570,SKU030,2024-01-07,1,Damaged,Bangalore
570,R00571,SKU030,2024-01-07,1,Damaged,Chennai
571,R00572,SKU031,2024-01-07,1,Other,Mumbai
572,R00573,SKU031,2024-01-07,3,Wrong Item,Delhi
573,R00574,SKU031,2024-01-07,3,Damaged,Bangalore
574,R00575,SKU031,2024-01-07,3,Damaged,Mumbai
575,R00576,SKU031,2024-01-07,3,Damaged,Delhi
576,R00577,SKU031,2024-01-07,1,Damaged,Mumbai
577,R00578,SKU031,2024-01-07,1,Wrong Item,Delhi
578,R00579,SKU031,2024-01-07,2,Late Delivery,Delhi
579,R00580,SKU031,2024-01-07,1,Damaged,Delhi
580,R00581,SKU031,2024-01-07,3,Wrong Item,Mumbai
581,R00582,SKU031,2024-01-07,1,Other,Hyderabad
582,R00583,SKU031,2024-01-07,2,Other,Chennai
583,R00584,SKU031,2024-01-07,2,Wrong Item,Mumbai
584,R00585,SKU031,2024-01-07,2,Wrong Item,Hyderabad
585,R00586,SKU031,2024-01-07,1,Late Delivery,Chennai
586,R00587,SKU031,2024-01-07,1,Late Delivery,Chennai
587,R00588,SKU031,2024-01-07,1,Other,Chennai
588,R00589,SKU031,2024-01-07,2,Other,Chennai
589,R00590,SKU031,2024-01-07,3,Late Delivery,Hyderabad
590,R00591,SKU031,2024-01-07,1,Wrong Item,Hyderabad
591,R00592,SKU031,2024-01-07,1,Other,Delhi
592,R00593,SKU031,2024-01-07,2,Late Delivery,Chennai
593,R00594,SKU031,2024-01-07,2,Wrong Item,Chennai
594,R00595,SKU031,2024-01-07,3,Wrong Item,Chennai
595,R00596,SKU031,2024-01-07,1,Late Delivery,Chennai
596,R00597,SKU031,2024-01-07,3,Damaged,Delhi
597,R00598,SKU031,2024-01-07,2,Wrong Item,Hyderabad
598,R00599,SKU031,2024-01-07,3,Other,Delhi
599,R00600,SKU031,2024-01-07,1,Other,Delhi
600,R00601,SKU031,2024-01-07,3,Other,Bangalore
601,R00602,SKU032,2024-01-07,2,Late Delivery,Chennai
602,R00603,SKU032,2024-01-07,2,Late Delivery,Chennai
603,R00604,SKU032,2024-01-07,2,Wrong Item,Bangalore
604,R00605,SKU032,2024-01-07,2,Other,Bangalore
605,R00606,SKU032,2024-01-07,2,Late Delivery,Mumbai
606,R00607,SKU032,2024-01-07,2,Wrong Item,Bangalore
607,R00608,SKU032,2024-01-07,3,Wrong Item,Mumbai
608,R00609,SKU032,2024-01-07,3,Wrong Item,Chennai
609,R00610,SKU032,2024-01-07,2,Other,Bangalore
610,R00611,SKU032,2024-01-07,1,Late Delivery,Chennai
611,R00612,SKU032,2024-01-07,1,Other,Hyderabad
612,R00613,SKU032,2024-01-07,2,Late Delivery,Chennai
613,R00614,SKU032,2024-01-07,2,Other,Chennai
614,R00615,SKU032,2024-01-07,1,Wrong Item,Hyderabad
615,R00616,SKU032,2024-01-07,1,Late Delivery,Hyderabad
616,R00617,SKU032,2024-01-07,2,Other,Mumbai
617,R00618,SKU032,2024-01-07,2,Late Delivery,Delhi
618,R00619,SKU032,2024-01-07,1,Other,Chennai
619,R00620,SKU032,2024-01-07,1,Other,Bangalore
620,R00621,SKU032,2024-01-07,2,Other,Hyderabad
621,R00622,SKU032,2024-01-07,1,Late Delivery,Delhi
622,R00623,SKU032,2024-01-07,1,Damaged,Hyderabad
623,R00624,SKU032,2024-01-07,1,Other,Hyderabad
624,R00625,SKU033,2024-01-07,2,Other,Delhi
625,R00626,SKU033,2024-01-07,3,Other,Mumbai
626,R00627,SKU033,2024-01-07,2,Other,Chennai
627,R00628,SKU033,2024-01-07,1,Other,Hyderabad
628,R00629,SKU033,2024-01-07,3,Late Delivery,Delhi
629,R00630,SKU033,2024-01-07,1,Late Delivery,Mumbai
630,R00631,SKU033,2024-01-07,3,Damaged,Hyderabad
631,R00632,SKU033,2024-01-07,1,Other,Chennai
632,R00633,SKU033,2024-01-07,2,Late Delivery,Hyderabad
633,R00634,SKU033,2024-01-07,1,Other,Mumbai
634,R00635,SKU033,2024-01-07,2,Other,Mumbai
635,R00636,SKU033,2024-01-07,3,Damaged,Chennai
636,R00637,SKU033,2024-01-07,3,Damaged,Delhi
637,R00638,SKU033,2024-01-07,2,Other,Chennai
638,R00639,SKU033,2024-01-07,3,Wrong Item,Chennai
639,R00640,SKU033,2024-01-07,1,Late Delivery,Hyderabad
640,R00641,SKU033,2024-01-07,1,Late Delivery,Delhi
641,R00642,SKU033,2024-01-07,1,Other,Mumbai
642,R00643,SKU033,2024-01-07,3,Late Delivery,Delhi
643,R00644,SKU033,2024-01-07,3,Other,Hyderabad
644,R00645,SKU033,2024-01-07,2,Other,Mumbai
645,R00646,SKU033,2024-01-07,1,Damaged,Delhi
646,R00647,SKU033,2024-01-07,3,Damaged,Chennai
647,R00648,SKU033,2024-01-07,1,Wrong Item,Mumbai
648,R00649,SKU033,2024-01-07,1,Damaged,Hyderabad
649,R00650,SKU033,2024-01-07,2,Damaged,Hyderabad
650,R00651,SKU033,2024-01-07,1,Wrong Item,Hyderabad
651,R00652,SKU033,2024-01-07,3,Damaged,Hyderabad
652,R00653,SKU033,2024-01-07,2,Wrong Item,Bangalore
653,R00654,SKU033,2024-01-07,2,Damaged,Bangalore
654,R00655,SKU033,2024-01-07,1,Late Delivery,Mumbai
655,R00656,SKU034,2024-01-07,1,Damaged,Mumbai
656,R00657,SKU034,2024-01-07,3,Wrong Item,Hyderabad
657,R00658,SKU034,2024-01-07,3,Damaged,Delhi
658,R00659,SKU034,2024-01-07,3,Damaged,Delhi
659,R00660,SKU034,2024-01-07,3,Late Delivery,Delhi
660,R00661,SKU034,2024-01-07,3,Late Delivery,Bangalore
661,R00662,SKU034,2024-01-07,1,Damaged,Delhi
662,R00663,SKU034,2024-01-07,2,Damaged,Mumbai
663,R00664,SKU034,2024-01-07,2,Wrong Item,Mumbai
664,R00665,SKU034,2024-01-07,1,Late Delivery,Mumbai
665,R00666,SKU034,2024-01-07,3,Wrong Item,Chennai
666,R00667,SKU034,2024-01-07,3,Late Delivery,Bangalore
667,R00668,SKU034,2024-01-07,3,Late Delivery,Delhi
668,R00669,SKU034,2024-01-07,1,Damaged,Mumbai
669,R00670,SKU034,2024-01-07,1,Other,Hyderabad
670,R00671,SKU034,2024-01-07,1,Late Delivery,Bangalore
671,R00672,SKU034,2024-01-07,2,Other,Hyderabad
672,R00673,SKU034,2024-01-07,2,Other,Chennai
673,R00674,SKU034,2024-01-07,2,Damaged,Bangalore
674,R00675,SKU034,2024-01-07,2,Wrong Item,Bangalore
675,R00676,SKU034,2024-01-07,1,Other,Hyderabad
676,R00677,SKU034,2024-01-07,3,Damaged,Delhi
677,R00678,SKU034,2024-01-07,2,Damaged,Bangalore
678,R00679,SKU034,2024-01-07,1,Late Delivery,Chennai
679,R00680,SKU034,2024-01-07,3,Damaged,Hyderabad
680,R00681,SKU034,2024-01-07,3,Late Delivery,Delhi
681,R00682,SKU034,2024-01-07,1,Damaged,Bangalore
682,R00683,SKU034,2024-01-07,1,Damaged,Hyderabad
683,R00684,SKU034,2024-01-07,3,Other,Delhi
684,R00685,SKU035,2024-01-07,2,Damaged,Mumbai
685,R00686,SKU035,2024-01-07,3,Damaged,Mumbai
686,R00687,SKU035,2024-01-07,3,Late Delivery,Chennai
687,R00688,SKU035,2024-01-07,3,Other,Bangalore
688,R00689,SKU035,2024-01-07,3,Late Delivery,Chennai
689,R00690,SKU035,2024-01-07,3,Late Delivery,Delhi
690,R00691,SKU035,2024-01-07,1,Late Delivery,Mumbai
691,R00692,SKU035,2024-01-07,2,Damaged,Bangalore
692,R00693,SKU035,2024-01-07,3,Wrong Item,Delhi
693,R00694,SKU035,2024-01-07,1,Late Delivery,Bangalore
694,R00695,SKU035,2024-01-07,2,Other,Delhi
695,R00696,SKU035,2024-01-07,2,Damaged,Delhi
696,R00697,SKU035,2024-01-07,2,Damaged,Chennai
697,R00698,SKU035,2024-01-07,1,Late Delivery,Delhi
698,R00699,SKU035,2024-01-07,1,Wrong Item,Hyderabad
699,R00700,SKU035,2024-01-07,3,Other,Chennai
700,R00701,SKU035,2024-01-07,3,Other,Chennai
701,R00702,SKU035,2024-01-07,2,Damaged,Chennai
702,R00703,SKU036,2024-01-07,2,Other,Mumbai
703,R00704,SKU036,2024-01-07,2,Wrong Item,Bangalore
704,R00705,SKU036,2024-01-07,1,Other,Chennai
705,R00706,SKU036,2024-01-07,2,Damaged,Hyderabad
706,R00707,SKU036,2024-01-07,3,Other,Delhi
707,R00708,SKU036,2024-01-07,2,Wrong Item,Hyderabad
708,R00709,SKU036,2024-01-07,1,Wrong Item,Mumbai
709,R00710,SKU036,2024-01-07,1,Damaged,Mumbai
710,R00711,SKU036,2024-01-07,2,Late Delivery,Mumbai
711,R00712,SKU036,2024-01-07,1,Late Delivery,Chennai
712,R00713,SKU036,2024-01-07,1,Late Delivery,Mumbai
713,R00714,SKU036,2024-01-07,1,Late Delivery,Mumbai
714,R00715,SKU036,2024-01-07,1,Late Delivery,Delhi
715,R00716,SKU036,2024-01-07,1,Late Delivery,Chennai
716,R00717,SKU036,2024-01-07,1,Other,Bangalore
717,R00718,SKU036,2024-01-07,3,Other,Hyderabad
718,R00719,SKU036,2024-01-07,3,Late Delivery,Delhi
719,R00720,SKU036,2024-01-07,2,Other,Mumbai
720,R00721,SKU036,2024-01-07,2,Wrong Item,Delhi
721,R00722,SKU037,2024-01-07,1,Late Delivery,Hyderabad
722,R00723,SKU037,2024-01-07,1,Wrong Item,Bangalore
723,R00724,SKU037,2024-01-07,1,Damaged,Chennai
724,R00725,SKU037,2024-01-07,3,Other,Chennai
725,R00726,SKU037,2024-01-07,3,Other,Mumbai
726,R00727,SKU037,2024-01-07,3,Other,Bangalore
727,R00728,SKU037,2024-01-07,1,Wrong Item,Delhi
728,R00729,SKU037,2024-01-07,3,Late Delivery,Chennai
729,R00730,SKU037,2024-01-07,2,Damaged,Hyderabad
730,R00731,SKU037,2024-01-07,1,Late Delivery,Mumbai
731,R00732,SKU037,2024-01-07,2,Wrong Item,Chennai
732,R00733,SKU037,2024-01-07,3,Damaged,Delhi
733,R00734,SKU037,2024-01-07,1,Other,Hyderabad
734,R00735,SKU037,2024-01-07,3,Other,Chennai
735,R00736,SKU037,2024-01-07,1,Wrong Item,Hyderabad
736,R00737,SKU037,2024-01-07,2,Other,Chennai
737,R00738,SKU037,2024-01-07,1,Damaged,Chennai
738,R00739,SKU037,2024-01-07,3,Other,Delhi
739,R00740,SKU037,2024-01-07,2,Other,Bangalore
740,R00741,SKU037,2024-01-07,2,Late Delivery,Chennai
741,R00742,SKU037,2024-01-07,3,Damaged,Mumbai
742,R00743,SKU037,2024-01-07,3,Other,Chennai
743,R00744,SKU038,2024-01-07,2,Damaged,Mumbai
744,R00745,SKU038,2024-01-07,1,Wrong Item,Chennai
745,R00746,SKU038,2024-01-07,2,Damaged,Bangalore
746,R00747,SKU038,2024-01-07,1,Other,Delhi
747,R00748,SKU038,2024-01-07,2,Other,Delhi
748,R00749,SKU038,2024-01-07,2,Wrong Item,Delhi
749,R00750,SKU038,2024-01-07,3,Damaged,Delhi
750,R00751,SKU038,2024-01-07,1,Other,Chennai
751,R00752,SKU038,2024-01-07,2,Wrong Item,Mumbai
752,R00753,SKU038,2024-01-07,2,Damaged,Hyderabad
753,R00754,SKU038,2024-01-07,3,Damaged,Delhi
754,R00755,SKU038,2024-01-07,2,Other,Hyderabad
755,R00756,SKU038,2024-01-07,1,Late Delivery,Bangalore
756,R00757,SKU038,2024-01-07,1,Late Delivery,Bangalore
757,R00758,SKU038,2024-01-07,1,Other,Hyderabad
758,R00759,SKU038,2024-01-07,3,Late Delivery,Bangalore
759,R00760,SKU038,2024-01-07,2,Damaged,Hyderabad
760,R00761,SKU038,2024-01-07,1,Damaged,Delhi
761,R00762,SKU038,2024-01-07,2,Wrong Item,Mumbai
762,R00763,SKU038,2024-01-07,2,Other,Chennai
763,R00764,SKU038,2024-01-07,2,Late Delivery,Delhi
764,R00765,SKU038,2024-01-07,3,Wrong Item,Delhi
765,R00766,SKU038,2024-01-07,3,Damaged,Bangalore
766,R00767,SKU038,2024-01-07,1,Other,Hyderabad
767,R00768,SKU039,2024-01-07,1,Late Delivery,Delhi
768,R00769,SKU039,2024-01-07,1,Damaged,Chennai
769,R00770,SKU039,2024-01-07,2,Other,Bangalore
770,R00771,SKU039,2024-01-07,3,Wrong Item,Delhi
771,R00772,SKU039,2024-01-07,2,Wrong Item,Hyderabad
772,R00773,SKU039,2024-01-07,2,Damaged,Delhi
773,R00774,SKU039,2024-01-07,3,Wrong Item,Delhi
774,R00775,SKU039,2024-01-07,3,Wrong Item,Bangalore
775,R00776,SKU039,2024-01-07,1,Damaged,Delhi
776,R00777,SKU040,2024-01-07,3,Wrong Item,Chennai
777,R00778,SKU040,2024-01-07,2,Late Delivery,Hyderabad
778,R00779,SKU040,2024-01-07,3,Damaged,Bangalore
779,R00780,SKU040,2024-01-07,1,Wrong Item,Delhi
780,R00781,SKU040,2024-01-07,3,Late Delivery,Hyderabad
781,R00782,SKU040,2024-01-07,3,Late Delivery,Mumbai
782,R00783,SKU040,2024-01-07,2,Other,Delhi
783,R00784,SKU040,2024-01-07,1,Other,Bangalore
784,R00785,SKU040,2024-01-07,1,Late Delivery,Chennai
785,R00786,SKU040,2024-01-07,1,Late Delivery,Mumbai
786,R00787,SKU040,2024-01-07,3,Other,Mumbai
787,R00788,SKU040,2024-01-07,1,Wrong Item,Hyderabad
788,R00789,SKU040,2024-01-07,3,Wrong Item,Mumbai
789,R00790,SKU040,2024-01-07,1,Late Delivery,Hyderabad
790,R00791,SKU040,2024-01-07,2,Damaged,Chennai
791,R00792,SKU040,2024-01-07,3,Late Delivery,Chennai
792,R00793,SKU041,2024-01-07,2,Damaged,Delhi
793,R00794,SKU041,2024-01-07,1,Damaged,Delhi
794,R00795,SKU041,2024-01-07,2,Other,Delhi
795,R00796,SKU041,2024-01-07,3,Wrong Item,Delhi
796,R00797,SKU041,2024-01-07,1,Late Delivery,Bangalore
797,R00798,SKU041,2024-01-07,2,Other,Bangalore
798,R00799,SKU041,2024-01-07,3,Other,Bangalore
799,R00800,SKU041,2024-01-07,1,Other,Mumbai
800,R00801,SKU041,2024-01-07,1,Wrong Item,Mumbai
801,R00802,SKU041,2024-01-07,3,Damaged,Delhi
802,R00803,SKU041,2024-01-07,1,Late Delivery,Mumbai
803,R00804,SKU041,2024-01-07,1,Late Delivery,Chennai
804,R00805,SKU041,2024-01-07,2,Late Delivery,Delhi
805,R00806,SKU041,2024-01-07,1,Wrong Item,Hyderabad
806,R00807,SKU041,2024-01-07,2,Wrong Item,Mumbai
807,R00808,SKU041,2024-01-07,3,Damaged,Hyderabad
808,R00809,SKU041,2024-01-07,3,Other,Mumbai
809,R00810,SKU041,2024-01-07,1,Wrong Item,Delhi
810,R00811,SKU041,2024-01-07,1,Wrong Item,Bangalore
811,R00812,SKU041,2024-01-07,2,Wrong Item,Chennai
812,R00813,SKU042,2024-01-07,3,Other,Chennai
813,R00814,SKU042,2024-01-07,1,Other,Hyderabad
814,R00815,SKU042,2024-01-07,3,Other,Chennai
815,R00816,SKU042,2024-01-07,3,Damaged,Hyderabad
816,R00817,SKU042,2024-01-07,2,Wrong Item,Bangalore
817,R00818,SKU042,2024-01-07,2,Wrong Item,Delhi
818,R00819,SKU042,2024-01-07,2,Other,Chennai
819,R00820,SKU042,2024-01-07,1,Other,Hyderabad
820,R00821,SKU042,2024-01-07,1,Other,Bangalore
821,R00822,SKU042,2024-01-07,1,Damaged,Hyderabad
822,R00823,SKU042,2024-01-07,1,Late Delivery,Mumbai
823,R00824,SKU042,2024-01-07,3,Damaged,Hyderabad
824,R00825,SKU042,2024-01-07,3,Other,Bangalore
825,R00826,SKU043,2024-01-07,1,Late Delivery,Delhi
826,R00827,SKU043,2024-01-07,1,Late Delivery,Hyderabad
827,R00828,SKU043,2024-01-07,2,Other,Hyderabad
828,R00829,SKU043,2024-01-07,2,Damaged,Chennai
829,R00830,SKU043,2024-01-07,2,Late Delivery,Mumbai
830,R00831,SKU043,2024-01-07,2,Wrong Item,Mumbai
831,R00832,SKU043,2024-01-07,1,Other,Delhi
832,R00833,SKU043,2024-01-07,2,Wrong Item,Chennai
833,R00834,SKU043,2024-01-07,2,Late Delivery,Chennai
834,R00835,SKU043,2024-01-07,2,Other,Bangalore
835,R00836,SKU043,2024-01-07,1,Wrong Item,Chennai
836,R00837,SKU043,2024-01-07,3,Damaged,Bangalore
837,R00838,SKU043,2024-01-07,2,Late Delivery,Mumbai
838,R00839,SKU043,2024-01-07,3,Late Delivery,Bangalore
839,R00840,SKU043,2024-01-07,3,Other,Delhi
840,R00841,SKU043,2024-01-07,2,Late Delivery,Mumbai
841,R00842,SKU043,2024-01-07,1,Late Delivery,Mumbai
842,R00843,SKU043,2024-01-07,1,Damaged,Mumbai
843,R00844,SKU043,2024-01-07,1,Damaged,Hyderabad
844,R00845,SKU043,2024-01-07,3,Wrong Item,Mumbai
845,R00846,SKU043,2024-01-07,1,Late Delivery,Chennai
846,R00847,SKU043,2024-01-07,3,Damaged,Bangalore
847,R00848,SKU043,2024-01-07,3,Late Delivery,Mumbai
848,R00849,SKU044,2024-01-07,3,Damaged,Chennai
849,R00850,SKU044,2024-01-07,2,Damaged,Mumbai
850,R00851,SKU044,2024-01-07,3,Other,Chennai
851,R00852,SKU044,2024-01-07,3,Damaged,Delhi
852,R00853,SKU044,2024-01-07,3,Damaged,Hyderabad
853,R00854,SKU044,2024-01-07,1,Late Delivery,Chennai
854,R00855,SKU044,2024-01-07,1,Other,Delhi
855,R00856,SKU044,2024-01-07,3,Other,Hyderabad
856,R00857,SKU044,2024-01-07,3,Other,Chennai
857,R00858,SKU044,2024-01-07,2,Late Delivery,Bangalore
858,R00859,SKU044,2024-01-07,1,Wrong Item,Mumbai
859,R00860,SKU044,2024-01-07,3,Other,Chennai
860,R00861,SKU044,2024-01-07,3,Other,Hyderabad
861,R00862,SKU044,2024-01-07,2,Wrong Item,Delhi
862,R00863,SKU044,2024-01-07,1,Late Delivery,Bangalore
863,R00864,SKU044,2024-01-07,1,Damaged,Chennai
864,R00865,SKU044,2024-01-07,1,Late Delivery,Mumbai
865,R00866,SKU044,2024-01-07,2,Late Delivery,Delhi
866,R00867,SKU044,2024-01-07,3,Other,Chennai
867,R00868,SKU044,2024-01-07,1,Other,Bangalore
868,R00869,SKU044,2024-01-07,3,Other,Bangalore
869,R00870,SKU045,2024-01-07,1,Other,Bangalore
870,R00871,SKU045,2024-01-07,3,Late Delivery,Delhi
871,R00872,SKU045,2024-01-07,2,Other,Bangalore
872,R00873,SKU045,2024-01-07,1,Late Delivery,Hyderabad
873,R00874,SKU045,2024-01-07,1,Late Delivery,Chennai
874,R00875,SKU045,2024-01-07,3,Damaged,Mumbai
875,R00876,SKU046,2024-01-07,3,Damaged,Mumbai
876,R00877,SKU046,2024-01-07,3,Late Delivery,Hyderabad
877,R00878,SKU046,2024-01-07,3,Late Delivery,Bangalore
878,R00879,SKU046,2024-01-07,3,Other,Delhi
879,R00880,SKU046,2024-01-07,3,Late Delivery,Mumbai
880,R00881,SKU046,2024-01-07,1,Other,Hyderabad
881,R00882,SKU046,2024-01-07,2,Late Delivery,Chennai
882,R00883,SKU046,2024-01-07,2,Other,Delhi
883,R00884,SKU046,2024-01-07,1,Wrong Item,Chennai
884,R00885,SKU046,2024-01-07,2,Wrong Item,Hyderabad
885,R00886,SKU046,2024-01-07,3,Late Delivery,Hyderabad
886,R00887,SKU046,2024-01-07,1,Other,Delhi
887,R00888,SKU046,2024-01-07,3,Wrong Item,Chennai
888,R00889,SKU046,2024-01-07,3,Damaged,Delhi
889,R00890,SKU046,2024-01-07,3,Damaged,Chennai
890,R00891,SKU046,2024-01-07,1,Other,Hyderabad
891,R00892,SKU046,2024-01-07,1,Wrong Item,Delhi
892,R00893,SKU046,2024-01-07,2,Wrong Item,Chennai
893,R00894,SKU046,2024-01-07,3,Damaged,Mumbai
894,R00895,SKU046,2024-01-07,1,Other,Bangalore
895,R00896,SKU046,2024-01-07,1,Late Delivery,Hyderabad
