,date,sku_id,opening_qty,received_qty,spoiled_qty,sold_qty,closing_qty
2271,2024-11-17,SKU022,318,166,0,155,329
2272,2024-11-17,SKU023,696,122,0,275,543
2273,2024-11-17,SKU024,453,124,0,248,329
2274,2024-11-17,SKU025,722,163,8,152,725
2275,2024-11-17,SKU026,447,181,0,190,438
2276,2024-11-17,SKU027,179,190,0,249,120
2277,2024-11-17,SKU028,129,117,0,292,0
2278,2024-11-17,SKU029,316,166,0,311,171
2279,2024-11-17,SKU030,244,103,0,299,48
2280,2024-11-17,SKU031,266,159,0,257,168
2281,2024-11-17,SKU032,314,194,9,292,207
2282,2024-11-17,SKU033,701,161,0,286,576
2283,2024-11-17,SKU034,654,131,0,164,621
2284,2024-11-17,SKU035,450,173,8,215,400
2285,2024-11-17,SKU036,538,172,0,174,536
2286,2024-11-17,SKU037,443,117,0,230,330
2287,2024-11-17,SKU038,616,117,0,267,466
2288,2024-11-17,SKU039,338,143,0,348,133
2289,2024-11-17,SKU040,589,129,0,273,445
2290,2024-11-17,SKU041,188,136,6,288,30
2291,2024-11-17,SKU042,371,133,0,196,308
2292,2024-11-17,SKU043,751,161,0,150,762
2293,2024-11-17,SKU044,671,162,0,280,553
2294,2024-11-17,SKU045,180,158,0,267,71
2295,2024-11-17,SKU046,516,165,0,244,437
2296,2024-11-17,SKU047,298,113,0,173,238
2297,2024-11-17,SKU048,195,197,0,174,218
2298,2024-11-17,SKU049,249,189,9,275,154
2299,2024-11-17,SKU050,110,176,0,244,42
2300,2024-11-24,SKU001,342,155,7,258,232
2301,2024-11-24,SKU002,300,149,0,244,205
2302,2024-11-24,SKU003,426,194,0,281,339
2303,2024-11-24,SKU004,373,173,0,343,203
2304,2024-11-24,SKU005,324,153,0,199,278
2305,2024-11-24,SKU006,452,150,0,244,358
2306,2024-11-24,SKU007,267,167,0,211,223
2307,2024-11-24,SKU008,633,117,0,205,545
2308,2024-11-24,SKU009,587,147,0,164,570
2309,2024-11-24,SKU010,165,166,0,316,15
2310,2024-11-24,SKU011,207,186,0,279,114
2311,2024-11-24,SKU012,375,170,0,156,389
2312,2024-11-24,SKU013,327,194,0,160,361
2313,2024-11-24,SKU014,725,127,6,223,623
2314,2024-11-24,SKU015,656,193,0,253,596
2315,2024-11-24,SKU016,798,189,0,305,682
2316,2024-11-24,SKU017,512,169,0,210,471
2317,2024-11-24,SKU018,379,131,0,335,175
2318,2024-11-24,SKU019,725,160,0,153,732
2319,2024-11-24,SKU020,403,107,0,304,206
2320,2024-11-24,SKU021,720,186,9,183,714
2321,2024-11-24,SKU022,687,197,0,192,692
2322,2024-11-24,SKU023,405,109,0,196,318
2323,2024-11-24,SKU024,595,166,0,258,503
2324,2024-11-24,SKU025,257,111,0,240,128
2325,2024-11-24,SKU026,249,126,0,173,202
2326,2024-11-24,SKU027,284,157,0,341,100
2327,2024-11-24,SKU028,123,141,7,152,105
2328,2024-11-24,SKU029,764,184,0,171,777
2329,2024-11-24,SKU030,138,131,6,183,80
2330,2024-11-24,SKU031,315,132,0,225,222
2331,2024-11-24,SKU032,539,108,0,314,333
2332,2024-11-24,SKU033,428,116,0,338,206
2333,2024-11-24,SKU034,274,185,9,165,285
2334,2024-11-24,SKU035,389,154,0,245,298
2335,2024-11-24,SKU036,597,150,0,303,444
2336,2024-11-24,SKU037,712,122,6,321,507
2337,2024-11-24,SKU038,225,107,0,198,134
2338,2024-11-24,SKU039,244,167,0,339,72
2339,2024-11-24,SKU040,764,130,6,341,547
2340,2024-11-24,SKU041,518,142,0,309,351
2341,2024-11-24,SKU042,665,129,0,157,637
2342,2024-11-24,SKU043,419,162,0,278,303
2343,2024-11-24,SKU044,107,190,0,339,0
2344,2024-11-24,SKU045,187,185,0,348,24
2345,2024-11-24,SKU046,693,129,0,209,613
2346,2024-11-24,SKU047,560,126,6,262,418
2347,2024-11-24,SKU048,335,130,0,217,248
2348,2024-11-24,SKU049,267,152,0,325,94
2349,2024-11-24,SKU050,292,153,0,315,130
2350,2024-12-01,SKU001,200,185,0,152,233
2351,2024-12-01,SKU002,261,132,0,171,222
2352,2024-12-01,SKU003,364,155,0,335,184
2353,2024-12-01,SKU004,644,104,0,245,503
2354,2024-12-01,SKU005,669,127,0,266,530
2355,2024-12-01,SKU006,288,184,0,261,211
2356,2024-12-01,SKU007,658,156,0,291,523
2357,2024-12-01,SKU008,549,182,0,229,502
2358,2024-12-01,SKU009,632,109,0,283,458
2359,2024-12-01,SKU010,426,169,0,302,293
2360,2024-12-01,SKU011,257,186,0,336,107
2361,2024-12-01,SKU012,111,118,5,238,0
2362,2024-12-01,SKU013,597,102,0,225,474
2363,2024-12-01,SKU014,608,162,0,336,434
2364,2024-12-01,SKU015,267,116,0,338,45
2365,2024-12-01,SKU016,715,101,0,194,622
2366,2024-12-01,SKU017,232,142,0,210,164
2367,2024-12-01,SKU018,578,117,0,262,433
2368,2024-12-01,SKU019,542,164,0,284,422
2369,2024-12-01,SKU020,237,197,0,324,110
2370,2024-12-01,SKU021,629,141,0,282,488
2371,2024-12-01,SKU022,336,104,0,280,160
2372,2024-12-01,SKU023,396,125,0,277,244
2373,2024-12-01,SKU024,309,183,0,181,311
2374,2024-12-01,SKU025,558,121,0,347,332
2375,2024-12-01,SKU026,446,120,0,160,406
2376,2024-12-01,SKU027,590,188,0,223,555
2377,2024-12-01,SKU028,797,159,0,285,671
2378,2024-12-01,SKU029,131,114,5,193,47
2379,2024-12-01,SKU030,555,161,8,175,533
2380,2024-12-01,SKU031,649,179,0,200,628
2381,2024-12-01,SKU032,271,106,0,300,77
2382,2024-12-01,SKU033,280,183,0,330,133
2383,2024-12-01,SKU034,643,188,0,265,566
2384,2024-12-01,SKU035,319,161,8,288,184
2385,2024-12-01,SKU036,123,115,0,317,0
2386,2024-12-01,SKU037,272,176,0,181,267
2387,2024-12-01,SKU038,735,112,0,329,518
2388,2024-12-01,SKU039,211,128,0,311,28
2389,2024-12-01,SKU040,586,168,8,225,521
2390,2024-12-01,SKU041,703,167,0,278,592
2391,2024-12-01,SKU042,343,168,0,323,188
2392,2024-12-01,SKU043,703,124,0,213,614
2393,2024-12-01,SKU044,784,116,0,214,686
2394,2024-12-01,SKU045,572,161,0,328,405
2395,2024-12-01,SKU046,700,113,0,333,480
2396,2024-12-01,SKU047,750,189,0,160,779
2397,2024-12-01,SKU048,527,134,0,265,396
2398,2024-12-01,SKU049,171,197,0,172,196
2399,2024-12-01,SKU050,722,116,0,166,672
2400,2024-12-08,SKU001,759,192,0,211,740
2401,2024-12-08,SKU002,727,184,0,281,630
2402,2024-12-08,SKU003,243,173,0,300,116
2403,2024-12-08,SKU004,721,199,0,229,691
2404,2024-12-08,SKU005,425,114,0,249,290
2405,2024-12-08,SKU006,496,121,0,292,325
2406,2024-12-08,SKU007,317,159,0,297,179
2407,2024-12-08,SKU008,163,170,0,301,32
2408,2024-12-08,SKU009,137,136,0,216,57
2409,2024-12-08,SKU010,165,149,0,181,133
2410,2024-12-08,SKU011,502,168,0,322,348
2411,2024-12-08,SKU012,377,139,0,202,314
2412,2024-12-08,SKU013,493,100,0,219,374
2413,2024-12-08,SKU014,155,159,0,195,119
2414,2024-12-08,SKU015,427,162,0,239,350
2415,2024-12-08,SKU016,601,136,0,209,528
2416,2024-12-08,SKU017,529,108,0,349,288
2417,2024-12-08,SKU018,203,155,0,210,148
2418,2024-12-08,SKU019,775,176,0,281,670
2419,2024-12-08,SKU020,248,193,0,192,249
2420,2024-12-08,SKU021,540,138,0,318,360
2421,2024-12-08,SKU022,609,186,9,205,581
2422,2024-12-08,SKU023,150,103,5,256,0
2423,2024-12-08,SKU024,504,161,0,244,421
2424,2024-12-08,SKU025,141,179,0,215,105
2425,2024-12-08,SKU026,422,141,0,176,387
2426,2024-12-08,SKU027,561,122,0,186,497
2427,2024-12-08,SKU028,332,160,0,255,237
2428,2024-12-08,SKU029,744,182,0,311,615
2429,2024-12-08,SKU030,724,120,0,242,602
2430,2024-12-08,SKU031,440,133,0,180,393
2431,2024-12-08,SKU032,663,119,0,160,622
2432,2024-12-08,SKU033,389,110,0,153,346
2433,2024-12-08,SKU034,745,184,9,295,625
2434,2024-12-08,SKU035,568,125,6,301,386
2435,2024-12-08,SKU036,718,136,0,247,607
2436,2024-12-08,SKU037,512,159,0,308,363
2437,2024-12-08,SKU038,328,173,0,191,310
2438,2024-12-08,SKU039,362,120,0,214,268
2439,2024-12-08,SKU040,788,135,0,199,724
2440,2024-12-08,SKU041,629,146,0,177,598
2441,2024-12-08,SKU042,261,185,0,324,122
2442,2024-12-08,SKU043,187,110,0,280,17
2443,2024-12-08,SKU044,630,127,0,180,577
2444,2024-12-08,SKU045,361,115,0,344,132
2445,2024-12-08,SKU046,556,184,0,194,546
2446,2024-12-08,SKU047,503,148,0,161,490
2447,2024-12-08,SKU048,467,106,0,247,326
2448,2024-12-08,SKU049,105,180,0,342,0
2449,2024-12-08,SKU050,434,128,0,200,362
2450,2024-12-15,SKU001,152,146,0,203,95
2451,2024-12-15,SKU002,512,113,0,280,345
2452,2024-12-15,SKU003,560,111,0,218,453
2453,2024-12-15,SKU004,380,126,6,290,210
2454,2024-12-15,SKU005,478,194,0,250,422
2455,2024-12-15,SKU006,570,104,0,152,522
2456,2024-12-15,SKU007,613,121,0,270,464
2457,2024-12-15,SKU008,414,111,0,244,281
2458,2024-12-15,SKU009,696,199,0,207,688
2459,2024-12-15,SKU010,588,188,0,257,519
2460,2024-12-15,SKU011,748,189,9,217,711
2461,2024-12-15,SKU012,594,134,0,183,545
2462,2024-12-15,SKU013,312,143,0,212,243
2463,2024-12-15,SKU014,433,160,0,230,363
2464,2024-12-15,SKU015,776,180,0,288,668
2465,2024-12-15,SKU016,313,184,0,291,206
2466,2024-12-15,SKU017,359,193,9,288,255
2467,2024-12-15,SKU018,495,138,0,306,327
2468,2024-12-15,SKU019,684,168,0,286,566
2469,2024-12-15,SKU020,291,133,0,195,229
2470,2024-12-15,SKU021,140,143,0,261,22
2471,2024-12-15,SKU022,528,144,0,243,429
2472,2024-12-15,SKU023,163,156,0,246,73
2473,2024-12-15,SKU024,409,173,8,150,424
2474,2024-12-15,SKU025,771,181,0,212,740
2475,2024-12-15,SKU026,647,129,0,253,523
2476,2024-12-15,SKU027,145,117,0,291,0
2477,2024-12-15,SKU028,202,114,0,187,129
2478,2024-12-15,SKU029,524,192,0,163,553
2479,2024-12-15,SKU030,507,173,0,184,496
2480,2024-12-15,SKU031,117,109,0,221,5
2481,2024-12-15,SKU032,427,134,0,230,331
2482,2024-12-15,SKU033,577,196,9,274,490
2483,2024-12-15,SKU034,715,146,7,348,506
2484,2024-12-15,SKU035,691,154,0,196,649
2485,2024-12-15,SKU036,190,128,0,344,0
2486,2024-12-15,SKU037,542,146,0,213,475
2487,2024-12-15,SKU038,551,198,0,315,434
2488,2024-12-15,SKU039,320,160,0,296,184
2489,2024-12-15,SKU040,771,170,0,226,715
2490,2024-12-15,SKU041,436,161,0,186,411
2491,2024-12-15,SKU042,350,138,0,162,326
2492,2024-12-15,SKU043,114,133,0,240,7
2493,2024-12-15,SKU044,391,165,0,296,260
2494,2024-12-15,SKU045,378,187,0,202,363
2495,2024-12-15,SKU046,395,169,0,245,319
2496,2024-12-15,SKU047,681,198,0,311,568
2497,2024-12-15,SKU048,297,153,7,236,207
2498,2024-12-15,SKU049,249,101,0,286,64
2499,2024-12-15,SKU050,508,139,0,298,349
2500,2024-12-22,SKU001,432,178,8,317,285
2501,2024-12-22,SKU002,197,153,0,158,192
2502,2024-12-22,SKU003,727,138,6,301,558
2503,2024-12-22,SKU004,271,161,0,309,123
2504,2024-12-22,SKU005,753,161,0,299,615
2505,2024-12-22,SKU006,490,136,0,261,365
2506,2024-12-22,SKU007,656,139,0,294,501
2507,2024-12-22,SKU008,518,198,9,165,542
2508,2024-12-22,SKU009,620,137,0,264,493
2509,2024-12-22,SKU010,377,188,9,325,231
2510,2024-12-22,SKU011,480,119,0,183,416
2511,2024-12-22,SKU012,490,152,0,333,309
2512,2024-12-22,SKU013,649,122,0,197,574
2513,2024-12-22,SKU014,731,121,6,272,574
2514,2024-12-22,SKU015,396,190,0,229,357
2515,2024-12-22,SKU016,580,105,5,236,444
2516,2024-12-22,SKU017,235,108,0,277,66
2517,2024-12-22,SKU018,273,118,0,170,221
2518,2024-12-22,SKU019,195,149,7,193,144
2519,2024-12-22,SKU020,600,106,5,166,535
2520,2024-12-22,SKU021,325,166,0,213,278
2521,2024-12-22,SKU022,654,142,0,163,633
2522,2024-12-22,SKU023,104,196,0,232,68
2523,2024-12-22,SKU024,787,182,0,197,772
2524,2024-12-22,SKU025,413,151,0,160,404
2525,2024-12-22,SKU026,131,103,0,166,68
2526,2024-12-22,SKU027,431,183,0,249,365
2527,2024-12-22,SKU028,511,163,0,151,523
2528,2024-12-22,SKU029,148,166,0,305,9
2529,2024-12-22,SKU030,733,121,0,232,622
2530,2024-12-22,SKU031,672,149,0,176,645
2531,2024-12-22,SKU032,299,130,0,245,184
2532,2024-12-22,SKU033,706,102,0,163,645
2533,2024-12-22,SKU034,196,118,0,223,91
2534,2024-12-22,SKU035,668,174,0,227,615
2535,2024-12-22,SKU036,417,111,0,324,204
2536,2024-12-22,SKU037,616,154,7,349,414
2537,2024-12-22,SKU038,270,114,0,248,136
2538,2024-12-22,SKU039,126,100,0,336,0
2539,2024-12-22,SKU040,741,163,0,196,708
2540,2024-12-22,SKU041,260,158,0,194,224
2541,2024-12-22,SKU042,518,179,0,290,407
2542,2024-12-22,SKU043,131,105,5,317,0
2543,2024-12-22,SKU044,192,131,0,319,4
2544,2024-12-22,SKU045,118,147,0,186,79
2545,2024-12-22,SKU046,624,174,0,280,518
2546,2024-12-22,SKU047,385,181,0,243,323
2547,2024-12-22,SKU048,158,142,0,290,10
2548,2024-12-22,SKU049,779,167,8,170,768
2549,2024-12-22,SKU050,109,115,0,233,0
2550,2024-12-29,SKU001,337,154,0,295,196
2551,2024-12-29,SKU002,773,132,0,259,646
2552,2024-12-29,SKU003,569,156,0,189,536
2553,2024-12-29,SKU004,182,119,0,302,0
2554,2024-12-29,SKU005,624,126,0,295,455
2555,2024-12-29,SKU006,665,189,0,342,512
2556,2024-12-29,SKU007,409,198,0,312,295
2557,2024-12-29,SKU008,108,170,0,262,16
2558,2024-12-29,SKU009,261,160,0,268,153
2559,2024-12-29,SKU010,649,171,0,269,551
2560,2024-12-29,SKU011,604,147,0,181,570
2561,2024-12-29,SKU012,420,104,0,177,347
2562,2024-12-29,SKU013,764,107,0,271,600
2563,2024-12-29,SKU014,500,150,0,305,345
2564,2024-12-29,SKU015,215,198,0,275,138
2565,2024-12-29,SKU016,394,125,0,334,185
2566,2024-12-29,SKU017,593,143,0,306,430
2567,2024-12-29,SKU018,690,119,0,250,559
2568,2024-12-29,SKU019,770,176,8,217,721
2569,2024-12-29,SKU020,162,125,6,321,0
2570,2024-12-29,SKU021,731,150,0,344,537
2571,2024-12-29,SKU022,276,134,0,223,187
2572,2024-12-29,SKU023,799,161,0,348,612
2573,2024-12-29,SKU024,305,132,0,342,95
2574,2024-12-29,SKU025,796,195,0,322,669
2575,2024-12-29,SKU026,531,157,0,282,406
2576,2024-12-29,SKU027,611,162,0,228,545
2577,2024-12-29,SKU028,491,160,8,302,341
2578,2024-12-29,SKU029,511,139,0,264,386
2579,2024-12-29,SKU030,126,174,0,190,110
2580,2024-12-29,SKU031,289,127,0,278,138
2581,2024-12-29,SKU032,248,150,0,280,118
2582,2024-12-29,SKU033,223,141,0,244,120
2583,2024-12-29,SKU034,403,164,0,342,225
2584,2024-12-29,SKU035,146,122,0,249,19
2585,2024-12-29,SKU036,321,125,0,216,230
2586,2024-12-29,SKU037,686,143,0,192,637
2587,2024-12-29,SKU038,513,161,0,325,349
2588,2024-12-29,SKU039,412,186,0,161,437
2589,2024-12-29,SKU040,512,152,0,258,406
2590,2024-12-29,SKU041,351,187,0,248,290
2591,2024-12-29,SKU042,670,100,5,281,484
2592,2024-12-29,SKU043,556,159,0,249,466
2593,2024-12-29,SKU044,111,126,0,223,14
2594,2024-12-29,SKU045,664,130,0,240,554
2595,2024-12-29,SKU046,609,177,8,289,489
2596,2024-12-29,SKU047,297,119,0,217,199
2597,2024-12-29,SKU048,422,111,0,335,198
2598,2024-12-29,SKU049,581,141,7,345,370
2599,2024-12-29,SKU050,777,182,0,333,626
